,Tweets
1478,"   In terms of land, not people."
1479,  Good so far.
1480,: So transparency champion   hasn't done a major media interview since buying Twitter. We invited him on the …
1481,:  Twitter is not a news station.
1482,  Sir give a chance to meet you once
1483,"  Yyyeesss Dinesh, Yes !"
1484,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1485,   more word salad”
1486,: All I want for Christmas is for  to bankrupt the main stream media.
1487,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1488, 7700 @23SkidooSt   They weren’t flagged as a normal user would do- they were submitted via a back door of sorts.
1489,: “I am selling almost all physical possessions. Will own no house.” 
1490, I follow you 😍 But I have to come to your page to see your tweets. Whyyy Elon?? ☹️ 
1491," ✅CK audit + CK real-name authentication
✅CMC+CG has been included
✅Company business license, trademark announcement
Contract: 0x17E65E6b9B166 Fb8e7c59432F0db126711246BC0
  
Buy = 1%, Sell = 2%,
  
    _binance"
1492," How about a ""down-vote"" button..?"
1493,2DVP13    True statement!!!
1494,": America’s Frontline Doctors honor our Hippocratic oath, and we stood strong against special interests. We continue to adv…"
1495, Hahaha he must’ve really pissed them off. Keep it going 
1496,: Starship takes beings of Earth to Mars 
1497,": Now that we have some insight into the Hunter laptop coordination, just imagine what  is sitting on related to Co…"
1498,   Celebs/Politicians/Public Figures who have blue checks should have to write their own Tweets. It's stupid to have these as PR tools if it's not real.
1499,"  There are still pockets of commie fascists moderating on Twitter.

I called Alyssa Milano a low-intellect, female dog in heat (in fewer words) and was banned for 7 days even though I violated no rules.

My appeal was ignored."
1500,: Hey  when you gonna restore suspended Indian twitter account.. specifically Bollywood Queen  aka …
1501,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1502,   He just isn't funny.
1503,"2:    I'm sorry this has happened to you. Elon is offering you a free  .
(BTW it's not a sup…"
1504,":       ,   - no free s…"
1505, Sir give a chance to meet you once
1506,"  Do you...but leave the rest of us out if your decision making.
Why is it there are those that need someone else's opinion or approval for their life's decision?
You don't buy a Tesla Elon won't lose any sleep over it...do you."
1507,": 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninter…"
1508,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1509,53160: Who fully supports that  should absolutely be TIME's Person of the Year?🙌🏼
1510,  She’s a joke. How does she sleep at night ?
1511,"   ""Mars ain't the kinda place to raise your kids. I'm fact it's cold as hell"" Elton"
1512,": Biden Administration: 40 week old baby? Kill it if you want, ladies! None of our business.

Also Biden Administration: …"
1513,": 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninter…"
1514,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1515,": Forbes says ’s twitter antics is tarnishing the Tesla brand.

Funny I was just thinking of buying a Tesla despi…"
1516,:   “What tools do you have…who at the White House is keeping track” 
1517,:  I wasn't for Trump running in 2024. I was afraid all the noise w lawsuits &amp; accusations would keep him from…
1518,64483364:  Please be his voice and protect his twitter page. Toomaj Salehi #توماج_صالحی
1519,_ramonde _NELSON  yeah i got bamboozled
1520,"2009 The problem is the vote of a  counts the same in any election, so now  has put his money where his month is, he needs to put stop these    and do it fast!"
1521,"5Tan:    The FBI is seeking information leading to the arrest of this Jan 6th insurrectionist.

1-800-225…"
1522," Facts easily refuted ""rising hate speech"" nonsense
"
1523,  seems safe
1524,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1525,: All I want for Christmas is for  to bankrupt the main stream media.
1526,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1527,   And WHO signed its rules written by corrupt people never elected by the people? Don't talk nonsense. The EU is anyway the Trojan horse of the American pseudo allies who have only one plan: to destroy and colonize Europe.
1528,": I'm hoping my friend  will help me reveal Statin damage, &amp; the absolute corruption surrounding the Pharmaceutical ind…"
1529,"_denver    so who decides if its a lie? Ministry of Truth, here we go XD"
1530,"  Well, Muskrat has only known apartheid. It kinda figures. Despicable, but true to form. Also… "
1531,"@4leafcloverofc: 🚨$LUCK will be for LUCKY CHARME Coins what DOGE and SHIBA have been for MEME Coins

🔥PRESALE
⏰DECEMBER 08th | 08:08 UTC…"
1532,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1533,  Yeah that's kinda dumb
1534,I love  ❤🇨🇵 
1535,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1536,I wonder how many miles I've scrolled my thumb. and every second post is a fckng ad. please fix it 
1537,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1538,    Well what do you know?  I should apply to be Trump's Tweet interpreter! 
1539,: 2  Why is Perkins Cole lawyers and James Baker still Elon's lawyers? 
1540,"299806013  ""Joined November 2022""

Yo , found another bot"
1541,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1542, Sir give a chance to meet you once
1543,"Reinvesting to your company is a great way to grow your business but that money you reinvest must be made from the same business.

What say?? "
1544,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1545,": We've just seen, ""behind the curtain,"" at Twitter thanks to .

What about Facebook, Instagram, YouTube, Google a…"
1546,: . was recommending to follow  and was supporting him. Now Yoel is crying after Elon released The Twitte…
1547,"  What truth? Oh, right!
The truth that you're a murderer and are trying to whitewash your ""crying like a little baby on the stand"" image?
You killed two innocent men - that is a stain that you will NEVER be able to cover with whitewash."
1548,": ChatGPT Nedir?

🌐
🔵Twitter TR: 
🔵Twitter TR: 
🔵Telegram : Join "
1549,": The Feds or God.. 

Playing God seen articles and complaints about animals dying during neruolink trials 

Most powerful…"
1550,_LEON  @100ANB  Working on it 🫡
1551,": 97% of scientists agree with whoever is funding them.

The other 3% are banned from social networks.

, please rei…"
1552,_sees   I assume due to government boot licking. You're either leftist or Democrat.  Don't care which.
1553,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1554,_NFT    Thanks king! Gotta repay the kindness when you can..GM!
1555,_angry  I disagree in regards of NEW Twitter under Elon.  He and this platform should not be held liable for the previous owner/management errors.  Elon bought this platform to give people their rights back and your plan is to attack the very person that just returned your freedom?
1556,"So yeah gradually the information is coming out  wants to put computer chips in our damn heads and  is buying up farmland and pushing for digital IDs Warren Buffet wont give up 2% profits for a humane leave program for essential railroad worker, psychos yall..."
1557,": Dear ,
Would you conceive us an interview about the  political use of this plataform in my show at …"
1558,"68    Dan keeps waking up in the night in a cold sweat. Wraked with guilt, he writes that letter. He reads it over. The mouse hovering over SEND. his finger trembles . Then he mutters ""Nah."" Hits Discard, and returns to a sound sleep."
1559,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1560,   And how about a Nobel Peace Prize the man deserves a metal from the White House
1561, Sir give a chance to meet you once
1562,"   Who GAF what Musk says?!? 

I’m no fan of the NYT, but y’all gotta stop worshipping inherited wealth malignant narcissists!"
1563,"_haile: 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninterrupt…"
1564," The thing I never understood is that, we were taught that if Earth moves 1cm ahead or behind its axis we'd die of extreme heat or cold. So how is it that Mars is safe to stay on since it's so far from the sun ?"
1565,: Elevating the most despicable extremists on the ‘right’ and inundating the left’s twitter feeds with them is part of Mus…
1566," 

According to DC Drano:  James Baker was FBI General Counsel when Michael Sussman delivered a fabricated, DNC-funded hit piece about Trump to him that led to spying on the President-elect

James Baker was thereafter hired as Deputy General Counsel of Twitter...."
1567,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1568,: Imagine winning a Pulitzer for a fake news story you fell for - and then ignoring the  revelations that your e…
1569,": Boosters! Seems to be a lull in files, so Assemble! Tag/RT/QT Let's invite  on our favorite sports show …"
1570,"  Let alone AD level 5, it’s most unlikely for AD level 4 vehicles equipped with full level sensor(vision,LIDAR, radar) to be fully functional in today’s public roads. the technology (OD, SF and DC) must reach other level of confidence, plus the infrastructure is lagging behind"
1571," 2blovedbyu2   Your idea.  Lmao.  Every whiny Republican has been asking for your ""idea"" since the laptop story popped up.  You aren't a unique snowflake here.  Also, pretty sure WIkileaks ain't a fan of Elon as is."
1572," _xoxo_     Two things. Please provide a source of that. 

Second are you a mind reader? Yes or no? The more you avoid the question the worse you look."
1573,3D   This is illegal. 
1574,   How does this woman sleep at night lying to the American people! Some people have no conscience and will do anything for money 👿😔😡
1575,  I block immediately.
1576,"320  Brian also claimed to supersede “PayPal” with his P2P across borders which is why everyone bought into the hype and lies. Would love to hear Elon’s thoughts on this “Bait and Switch” from P2P across borders to delivering tacos on bikes! $HMBL
Shareholders have been duped! $HMBL "
1577,"280   Oh,sounds like you're hurt bc Elon exposed the government."
1578,"  Hey Elon..
Remember the 'Prime Directive' in Star Trek?
We need that in Washington."
1579,"""The more you know, the greater is the realization of the enormity and vastness of what you don’t know.” -- Shaykh Fadhlalla Haeri

  

    "
1580,888 What if  is the deep state?
1581," 69 4Tree 2twit   Wow... he's still going with the lies &amp; idiocies, huh? It's clear that he's too far gone."
1582,"  We will use VPN then. Like they do in other non democratic  countries as Russia, China ...."
1583,: I sent a fake  quote to  
1584,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1585,31766412   Ending hunger starts with ending dictatorship which starts with ending suppression of free speech!
1586,": Anyone else getting a crazy amount of ads in their feed? I just scrolled for about a minute, basically every fifth post I…"
1587,  It's free speech up until the moment you commit a crime or break the law. Obvious common sense.
1588,"  Pl reinstate 1. Sinead Watson is a moderate, hurt but realistic Detransitioner, a witness to the damage from ""Trans"" nonsense, an honest voice in the Twittersphere. Please?"
1589," Yes so many . . 

Keep Calm "
1590, what’s the best and cheapest and most reliable energy source African countries can tap in that will reduce level of poverty significantly?
1591,hey  can i have a few of your spacex shares?
1592,hey  can i have a few of your spacex shares?
1593,: There are more people on Twitter condemning  for trying to prioritize free-speech then there are condemning Ch…
1594,  Translation: give me some money.
1595, Sir give a chance to meet you once
1596,_price11  “Hate” —anything a Demorrhoid disagrees with.
1597,   From MSNBC.....about a reliable as a 5 year old reporting stats with finger paints
1598,": Anyone else getting a crazy amount of ads in their feed? I just scrolled for about a minute, basically every fifth post I…"
1599,: The Left is furious with  for exposing corporate and political corruption. 
1600,2    You hate free speech. It’s ok. You’re a tyrant
1601,Day 23 of asking  to dm me
1602,"_uk: Remember this Evil. 🇺🇸demand ex- Legal Head Vijaya Gadde be sent to prison, accused of rigging US elections

She d…"
1603,: All I want for Christmas is for  to bankrupt the main stream media.
1604,This is why my tweets are hardly seen. So much for free speech . No different than the main stream media. Not all who have a voice can afford the $8 in this economy. I have a son and a mother I have to take care of. 
1605,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1606,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1607,"Jack Dorsey |   Suggestion For a Budding Romance:
Hanoi Jane and Ho Chi Minh Beard Aficionado
Jack Dorsey.  Oh those Wackadoodle Commies.
     "
1608,: BREAKING: Elon Musk is considering putting together a team of experts to fact check all the false things government offici…
1609,    THE BIRD WHICH IS THE BALD EAGLE!!!
1610,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1611,": ., reinstate suspended scientists.

Below are two examples: one is the co-inventor of mRNA vaccine technology, and…"
1612,Not as interesting as Ye tweets 😾 
1613,"  ""May as well go with free speech!"" "
1614,57   I think Elon has hidden agendas that we don’t know about considering he’s in everyone’s pocket in the world. Thanks to Tesla and his rockets.
1615, Sir give a chance to meet you once
1616,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1617,  I don’t want Ye back.
1618,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1619,  Hopefully it will lead Don Joe Biden and his counselor  hunter Biden to jeil. They can't keep there lips off the cpp back side.
1620,"1   I hate Google! I hate the fact that my phone system is operated by Google and I have no choice in the matter. To paraphrase President Kennedy, Google should be broken into a thousand pieces and scattered in the wind!"
1621,: I can even imagine buying a car from a guy like Elon Musk. What a total dipshit of a human being. 
1622,"  Also, I favor the content of the accounts I follow over suggestions, which are very often annoying, low quality, or out of context."
1623,"   How many “um’s” were edited out of this statement, bet at least 30. She’s horrible at her job"
1624,  different from before? most  noticeable thing to me is non-stop sports betting ads...
1625,:  hey Elon why are those people being held at gunpoint
1626,"_the_Dr As much as I like the Frontline doctors because they stood against the COVID vaccine...

""Fact checking"" censorship is not the answer.  Giving them a voice on this platform just like everybody else... THAT is the real solution.

"
1627,"  What exactly have the republicans done, that has been done on Twitter, that can not be easily found with public information"
1628,: All I want for Christmas is for  to bankrupt the main stream media.
1629,"The Feds or God.. 

Playing God seen articles and complaints about animals dying during neruolink trials 

Most powerful CEO HERE FOR BALANCE 

He does Not want an oppressed future  
we watching u 
Many Eternals on here "
1630,"My like was gone again this morning . Why doesn't Twitter want me to like this tweet? (I've liked it again, probably the 4th time) "
1631,1    10% of what?
1632,": Which node are you?  is looking for a way to separate signal from noise. The solution is quite obvious, isn't it?"
1633,Hello 
1634," _Clough _dave      It’s great that his companies are doing these things. But asking anyone to seriously engage with “returning free speech to humankind” is just beyond hilarious, pathetic and boot licking. He bought twitter, and the only result is that it’s more likely than ever to shut down."
1635,: Raise your hand if you think  should give ALL of The Twitter Files to  to publish so that they are easily reada…
1636,"  These claims need context. Is it the number of hate speech tweets that went up or the number of hate speech views? And is it total number of views or percentage of views. More people are using Twitter, presumably views of all material is going up."
1637,: Raise your hand if you think  should give ALL of The Twitter Files to  to publish so that they are easily reada…
1638,":  ""Truth will ultimately prevail where pains is taken to bring it to light."" George Washington"
1639,1     what
1640,: All I want for Christmas is for  to bankrupt the main stream media.
1641, Hey Elon.  I agree with Kash. Quit holding back. 
1642, Elon tests his pedo link on animals … Elon had to get brain implants so he don’t become pedo like his daddy
1643,": Hey  , can you ask Twitter Brazil what is going on? "
1644,: . Warns : Expect RETALIATION From Biden! 
1645,"_doge: ""Make Babies, Not War"" -  "
1646,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1647, Sir give a chance to meet you once
1648,  We are governed by criminals
1649,75719238  77  1 6 1 7 2   3XYDOG3VAD3R   _x23  69 _artsNcrafts   64351512  369r 87187471 1    25        Lol 😆 they are easy to make 🙃🙂
1650,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1651,_MacDonald Thank you Musk for getting rid of bots and waking up America. Maybe I'll actually pay that $8. 
1652,: Learning about the twitter files and  releasing the truth is making me more and more curious to find out if there…
1653,   Keep fighting!
1654,:   does Allison Fauci still work at Twitter?
1655,_jay_: my favorite part is the hordes of people being held away at gunpoint lmao
1656,"   Seriously though, what bullshit charge did they hit her with last time? Does anyone even remember?"
1657,2  Excellent way of summing it up!
1658,23    Some fathers never even know. Women have children out of wedlock commonly. 80% of marriages are dissolved by women.
1659,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1660, Is this screenshot high enough resolution? 
1661,  Absolutely 💯  and right NOW
1662, Sir give a chance to meet you once
1663,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1664,  There is nothing about this clown and his 2nd amendment right is related to tech
1665, AYE And I Bet You Are Watching All Of Them…
1666,"  Agree, I was able to expand my lessons within the classroom to a global perspective with a tap on my keyboard and a reflection on the big screen."
1667,  That’s happening due to crypto and the “Covid”/vaccine deaths (inheritance).
1668,:  when you’re done exposing our corrupt leaders and the FBI can you put some pressure on the  movement?…
1669,  Agree
1670, All I need is  ❤️🧸🎄🚀
1671,: . Warns : Expect RETALIATION From Biden! 
1672,@80skidbrian 4u  The leftist way is the fail once and then blame someone else the rest of your very unhappy life.
1673,: We're ready to include the  coin to our growing list of supported crypto  for holders to generate passive inc…
1674,: So transparency champion   hasn't done a major media interview since buying Twitter. We invited him on the …
1675, I so do enjoy the space exploration game elite dangerous maybe one day it can become a reality. 
1676,: Sickening truth: Washington elite protect their allies and go after political opponents. MSM/Dem Establishment are fallin…
1677,2487      She did NOT claim that Twitter was run by Scientologist. She wants the hateful tweets (harassment) to stop &amp; called Elon out based on his tweet that it should be brought to the attention of Twitter. Why do you feel the need to lie?
1678,  Good point.
1679,69 63060964 _Suxx _Alexis 4   But he did live there? Holding a rifle to protect his town? And he was assaulted by a group a previous felons carrying illegal fire arms?
1680,_Tkue:  You also promised 👇🏿but seems nothing is happening..at least to accounts in the Global South. Isn't Twitter supp…
1681," The White House press secretary continues to say that hate tweets are up on Twitter since you took over, who's telling the truth?"
1682,: Elevating the most despicable extremists on the ‘right’ and inundating the left’s twitter feeds with them is part of Mus…
1683, No it isn't. Veterans signed up to kill people for the State. It's called irony.  why don't you ban stupidity? Is it because you ❤️ ? _bighit is ready to be the tittywimples.
1684,"  Did you guys know universal healthcare is actually extremely red pilled and Biden doesn’t support it, let’s own the libs."
1685,: . Warns : Expect RETALIATION From Biden! 
1686,: BREAKING: Elon Musk is considering putting together a team of experts to fact check all the false things government offici…
1687, Sir give a chance to meet you once
1688,  That is SO effing freaky
1689,"2699  66410859   rofl, no argument so all you can do is insult 🤣 Spoken like someone who has plumbed the depth of their ignorance and come up wanting. 

Why not read actual first amendment case law so you can actually learn something? Or is that too hard sweetcheeks?"
1690, Not as interesting as Ye tweets
1691,      Is this what you've heard from someone
1692,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1693,": ""Education is the path out of poverty and Internet access enables education."" "
1694,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1695,"   Well since Barack Obama has BLM bots and the BLM account has more people than there are in the world, Purge his account"
1696, can you look??
1697,"808   let's all get together with  do a collab and write the actual story, much better than a twitter space wouldn't you say? "
1698,60    Can you be specific? What influence?
1699,   And now we just wait until he dies of being old.
1700,    He’s an OG in Twitter bro. Twitter used to support animated pfps till 2013. Accounts made before 2013 can rock gif pfps as long as they stick to the GIF pfp and don’t change it. Hence his animated nyan cat pfp.
1701,  What about the Right’s relationship with Murdoch media. Let’s look at that while we’re at it.  texting GOP members 1/6.
1702,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1703,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1704,_jay_: my favorite part is the hordes of people being held away at gunpoint lmao
1705,  51405862    Is it weird to be a right-winger? Or do you have a better excuse?
1706, Sir give a chance to meet you once
1707,: Who cares if assorted Democrats and leftists leave Twitter? At least it’s your choice to leave. No one is banning you. Yo…
1708," Go watch Before Market Opens It's About RBI MONETARY POLICY and Gujarat election news imapct on Stock Market.  
Watch now thanks later"
1709,  Better than others
1710,": ., reinstate suspended scientists.

Below are two examples: one is the co-inventor of mRNA vaccine technology, and…"
1711,  Trump had the stormy Daniel's story squashed at fox. Try to be a better loser.
1712," Did it not occur in your mind and commentators that we Americans are in war and being replaced by open borders, killed by drugs,release of prisoners who kills ppl n police, police being defunded n killed, indoctrination and  sexual exploitation of children, accidental Covid ?"
1713,"   Not evidently. 

Faux do this all the time..."
1714,: Also can anyone point to how “hate” has been increased since  took over? I get tons of wacko (mostly) anonymous l…
1715,": Now that we have some insight into the Hunter laptop coordination, just imagine what  is sitting on related to Co…"
1716,40813262    This wasn't a reply to you.
1717,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1718, Assange yes Snowden no Snowden should be sent to Ukraine to fight
1719,1   I don’t know? Seriously I’m useless with Twitter 😅🤦🏼‍♀️. What am I looking for exactly?
1720," there seems to be som confusion about what your fan and followers should be called.  I'd humbly like to suggest they be called ""The Musk-keteers"""
1721,":  Yes. We need an additional poll. If a President actually won the Electoral College vote in 2020 Election, THA…"
1722, Hw much will I be paid If I go
1723,"1     1ntonserver   @42Gnome @_Kel_Varnsen_ 2TheGods 70 @1717mule     6  @429jamesowens     1 1H8sGrtzLOL    _cousin   3xjPOow 1Truth 1  1     777  _dad 1 _Estrada _brock 4   Collective majority 
Not about party, appealing to all or nearly all voters."
1724,  LOVE ONE ANOTHER
1725,: Our future thanks to  
1726,  Yeah sort of like a steampunk retro that's why I collect the pocket watches and rare books I love history and recreating and remembering it
1727,62   It is called an October surprise and is a political tool used by all politicians.
1728,"_Alexis   My fb account was deleted for supporting Kyle..
No appeal! Nothing.. just permanently deleted. Over 12 years of pics and memories including wedding photos.. my wife passed a year later from ALS.. lots of memories wiped away..."
1729,  Welcome back
1730,  Sir give a chance to meet you once
1731,"   Whos the alleger, CNBC?  🤣"
1732,"   I follow the full human being John Green, who is an author, a football fan, a vlogger, the founder of a charity coffee club, and many other things besides. This is his personal Twitter account, not his publisher's account or his books' account."
1733,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1734,  Twitter files this twitter files that. The info isn’t even that deep 💀
1735,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1736,67670367         @28delayslater     The plastic “can” be recycled.  Of course it won’t be as it is far cheaper to make new.  The toxic parts that cannot be recycled will remain hundreds of times more toxic than nuclear waste for thousands of years longer.
1737," ... hello?? thought you NOT into . what gives ? thought you into  -- but it APPEARS you ONLY into  

$PFE $JNJ $MRNA $SPX $NDX $DJIA $SPY $QQQ $FB $GOOGL "
1738," I have lost my career because i refuse to be a demacratic sheep.
I want to help you but dont know how.
I agree with you and what you say!
I lost my job because i wouldnt get the vaccine and now i would love to stand and fight the demacratic cowards that are ruining our country!"
1739,_the_Dr  Indeed~&amp; 74 percent of it seems to be directed at Elon Musk!
1740,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1741," @_Lia27  Take a joke, dang!"
1742,Tesla will still be No.1 in the industry &amp; Sales.. I'll stick with Tesla / 2025 when I turn 18. I want the roadster if it's available. 
1743," Independent 🤔.
❤️ it"
1744,   He is disgusting
1745, Sir give a chance to meet you once
1746, …..crazy
1747,: .’s “free speech” platform has now suspended both Garland Nixon and Jackson Hinkle. 
1748,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1749,  That goes DITTO for me!👍
1750,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1751,"524    It just goes to show men decide the rules of hate and violence. Evidently, women are quite expendable"
1752,": In your opinion, how well has  done as the new Twitter CEO?"
1753, It's been great. It's only getting better.
1754,"  Because they don't care, they are treasonous bastards"
1755, Rescuing animals while restraining people at gunpoint?!
1756,  _xoxo_    Anyway! Good chat! Have a good life!
1757,_STC     _pete _IceDrilling      Space ships satellites electric semis snl Twitter are you for real or is this like Bezos starting Amazon in his garage
1758,": Good morning, America! The fight for free speech and against censorship is just getting started.

Thank you  for…"
1759,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1760,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1761,_sa 55  THE HARD R?!?!! 😧😧😧
1762,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1763,_levy: NEW  from me: 's  is under federal investigation for potential violations of animal welfare laws amid…
1764,_Keith_Smooth    Legend 💪🏽
1765,  Really exciting evening hearing Elon as well as yourself.  Great questions and super informative. Thank you    
1766,": “In the past, victory would mean that your enemies are no longer around. These days, they’re not only alive &amp; well, but hav…"
1767,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1768,"  I think because he has agendas remember he’s in everyone’s pocket China, Russia anybody that’s got a Tesla factory that’s why the United States doesn’t trust him. He’s a freelance agent.🤣"
1769,": MR  ,  Standing by the ""idiot"" is a con artist, a lier and a true douche.70%of  followers are fake a…"
1770,: Raise your hand if you think  should give ALL of The Twitter Files to  to publish so that they are easily reada…
1771,  Sir give a chance to meet you once
1772,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1773,"  lol,simple and elegant"
1774,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1775,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1776,_price11  When a woman comes out with an allegation of sexual abuse especially against a conservative it is never old news even if it is 20 - 30 years old. The left are in a mindless hypocritical frenzy to bury this story.
1777,: There are more people on Twitter condemning  for trying to prioritize free-speech then there are condemning Ch…
1778,  Go one and let the people go free!
1779,: BREAKING: Elon Musk is considering putting together a team of experts to fact check all the false things government offici…
1780,  Bullshit. He is working for Putin and suppressing pro-Ukrainian tweets. WE SEE HIM.
1781,": 97% of scientists agree with whoever is funding them.

The other 3% are banned from social networks.

, please rei…"
1782," Dear Elon.
Please take an in depth look at the financial system. Americans need to know that the Federal Reserve is a private Bank lending money to the government.
It’s not federal and it’s not a reserve anymore because it’s no longer holding metals to back the cash they print."
1783,": We've just seen, ""behind the curtain,"" at Twitter thanks to .

What about Facebook, Instagram, YouTube, Google a…"
1784,1984   777   Excuse me? A friend of mine got a billion downloads even before he had the idea of developing an app.
1785,"      No,  I didn't put the whole sentence in there. But i got the meaning he was implying.  The correct meaning.  I am not taking his words, twisting them around to mean something else,  and then claiming that's what was said.  That's a DNC thing,  not a GOP thing."
1786,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1787,   Biden and his administration are the country’s biggest problem right now.  We need help… NOW!
1788,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1789,": Forget the “Twitter files”…

Unleash the “Covid files”.

Unleash the “Julian Assange files”.

Unleash the “Seth Rich files…"
1790,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1791,: So transparency champion   hasn't done a major media interview since buying Twitter. We invited him on the …
1792,"9 years ago today, the first  block was mined  "
1793,  MSM including SocMedia - Use for Entertainment Purposes Only. 🤣😂👎
1794, it's so impresiv oprishanje it is so bad
1795,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1796,": Forbes says ’s twitter antics is tarnishing the Tesla brand.

Funny I was just thinking of buying a Tesla despi…"
1797, Sir give a chance to meet you once
1798,  Lol this take is cringey
1799,  Is your one Tesla purchase going to fix this? 🤣🤣🤣 
1800,  I think the Ukraine war is fake excuse to pay our climate tax to the new world order WEF.  We are funding our own destruction
1801,101: 72ENT       _WDMI _MIE  …
1802,"_Keith_Smooth: Gm friends

A little while one of my  aka  took the time out of their day to make me a cool…"
1803,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1804,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1805,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1806,1:  YOU CAN MAKE IT RIGHT 
1807,: . Warns : Expect RETALIATION From Biden! 
1808," Snowden=legend  but it blows my mind that people I talk to still don’t no or believe the government can do what they can do , the stuff he put out there. And when I ask if they no who Snowden is or read anything he put out there they say no . America is still in the dark"
1809,"Thank you,  !"
1810,"@_MickeyKnox    Nah, been driving on autopilot for the past 2 years, definitely a far safer driver than most people behind the wheel. Autopilot reacts to situations far faster than any human can. And any lapses in autopilot is on the driver. If you've driven a Tesla then you know it's limits"
1811,  The Vril?
1812,Can I work at Tesla or Twitter 
1813,"  im victim of this story 
i was custody of finland Sos-barn village and they did us  all you can even think what someone can hurt little child four years elon i hope you are person who don ingnore us even you are busy. they destroy our childhood and after"
1814,": What  exposed goes further than the massive Hunter Biden scandal (It's really a Joe Biden scandal btw). 

It rev…"
