,Tweets
1057,carsonight william67670367 kesserven EPavlic elonmusk Tesla mayemusk TeslaOwnersEBay teslaownersSV 28delayslater TeslaNY klwtts Teslarati Kristennetten Will you have recycling police preventing people from tossing out their batteries like they do now?
1058,"Miwhitfield BeccaPiano JenkinsKujo Relvig mmpadellan grantstern SassyLynn14 elonmusk micsolana GOP Yeahhh no. What evidence you have of this? Other than pictures nothing has been proven to have happened. Y’all need a lesson, it’s not what you say, it’s what you can prove. And considering the lack of evidence of that occurring, there’s no reason to believe that"
1059,alexbruesewitz elonmusk They released in 2019 and they're still playing games with us
1060,Rodneygene elonmusk dildo would be funny.
1061,ErcXspace SpaceX elonmusk Why they look fake ?
1062,"Outkick: Like Trump did with the forgotten Americans, elonmusk is doing the same for the silenced and censored online through his Twit…"
1063,"If elonmusk was sudden dead, the world would be a better place."
1064,"MtheEngineer rick_csgo elonmusk I think you have to have to:
Swagman(5)with Glasses(2) + Shoes(20) + Gloves(40) * Glasses(2) which is 97 and after that add shoe(10) so you get 107. Because * before +
Am I wrong?"
1065,elonmusk RubinReport I don't mind adds that are subjects that I am interested in
1066,"thereclaimparty: It all started with a tweet, thank God for SethDillon and TheBabylonBee 🙏

Without them the biggest story in US poli…"
1067,"TonyClimate elonmusk TimRunsHisMouth In terms of land, not people."
1068,ProudElephantUS elonmusk Good so far.
1069,davidmweissman: elonmusk Twitter is not a news station.
1070,elonmusk HistoryInPics Sir give a chance to meet you once
1071,"DineshDSouza elonmusk Yyyeesss Dinesh, Yes !"
1072,TomFitton elonmusk Twitter more word salad”
1073,BarryOickle JM007700 23SkidooSt SteveHiltonx elonmusk They weren’t flagged as a normal user would do- they were submitted via a back door of sorts.
1074,muskQu0tes: “I am selling almost all physical possessions. Will own no house.” elonmusk
1075,VanFergOfficial I follow you 😍 But I have to come to your page to see your tweets. Whyyy Elon?? ☹️ elonmusk
1076,"ChinaPumpWXC ✅CK audit + CK real-name authentication
✅CMC+CG has been included
✅Company business license, trademark announcement
Contract: 0x17E65E6b9B166 Fb8e7c59432F0db126711246BC0
 TiFiToken 
Buy = 1%, Sell = 2%,
BabyDogeCoin Binance TIFITOKEN
Binance  Crypto ElonMusk cz_binance"
1077,"elonmusk How about a ""down-vote"" button..?"
1078,Tua2DVP13 rbaezjr lovepieple elonmusk True statement!!!
1079,CollinRugg Hahaha he must’ve really pissed them off. Keep it going elonmusk
1080,alexstein99 elonmusk jimmyfallon Celebs/Politicians/Public Figures who have blue checks should have to write their own Tweets. It's stupid to have these as PR tools if it's not real.
1081,"elonmusk  There are still pockets of commie fascists moderating on Twitter.

I called Alyssa Milano a low-intellect, female dog in heat (in fewer words) and was banned for 7 days even though I violated no rules.

My appeal was ignored."
1082,alexstein99 elonmusk jimmyfallon He just isn't funny.
1083,"DaleJust2: Caroltreasure alx elonmusk I'm sorry this has happened to you. Elon is offering you a free redpill .
(BTW it's not a sup…"
1084,"AstridfromVan: vicgerami NowTal elonmusk Twitter TwitterSupport TwitterComms elonmusk, TwitterSupport TwitterComms - no free s…"
1085,elonmusk Sir give a chance to meet you once
1086,"LayahHeilpern elonmusk Do you...but leave the rest of us out if your decision making.
Why is it there are those that need someone else's opinion or approval for their life's decision?
You don't buy a Tesla Elon won't lose any sleep over it...do you."
1087,"AsefaTebereh: 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninter…"
1088,Liana53160: Who fully supports that ElonMusk should absolutely be TIME's Person of the Year?🙌🏼
1089,DailyCaller elonmusk She’s a joke. How does she sleep at night ?
1090,"ErcXspace SpaceX elonmusk ""Mars ain't the kinda place to raise your kids. I'm fact it's cold as hell"" Elton"
1091,"MattRooneyNJ: Biden Administration: 40 week old baby? Kill it if you want, ladies! None of our business.

Also Biden Administration: e…"
1092,"AsefaTebereh: 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninter…"
1093,RitaPanahi: RubinReport elonmusk “What tools do you have…who at the White House is keeping track” 
1094,Diana64483364: elonmusk Please be his voice and protect his twitter page. Toomaj Salehi توماج_صالحی
1095,paschal_ramonde FOOL_NELSON elonmusk yeah i got bamboozled
1096,"leeadamson2009 The problem is the vote of a usefullIdiot counts the same in any election, so now elonmusk has put his money where his month is, he needs to put stop these Gaslighting misinformation botNetworks and do it fast!"
1097,"TPostMillennial Facts easily refuted ""rising hate speech"" nonsense
"
1098,FoxNews elonmusk seems safe
1099,BrabantNick DrEliDavid elonmusk And WHO signed its rules written by corrupt people never elected by the people? Don't talk nonsense. The EU is anyway the Trojan horse of the American pseudo allies who have only one plan: to destroy and colonize Europe.
1100,"holmanm: I'm hoping my friend elonmusk will help me reveal Statin damage, &amp; the absolute corruption surrounding the Pharmaceutical ind…"
1101,"sun_denver Miguelfpaula PrimoRadical elonmusk so who decides if its a lie? Ministry of Truth, here we go XD"
1102,"DeanObeidallah elonmusk Well, Muskrat has only known apartheid. It kinda figures. Despicable, but true to form. Also… "
1103,LoganFizzle elonmusk Yeah that's kinda dumb
1104,I love Elonmusk ❤🇨🇵 
1105,I wonder how many miles I've scrolled my thumb. and every second post is a fckng ad. please fix it elonmusk
1106,GilWhitedale Fleetfang DineshDSouza elonmusk Well what do you know?  I should apply to be Trump's Tweet interpreter! 
1107,ShelleyeLea: catturd2 elonmusk Why is Perkins Cole lawyers and James Baker still Elon's lawyers? 
1108,"Angela299806013 KariLake ""Joined November 2022""

Yo elonmusk, found another bot"
1109,elonmusk Sir give a chance to meet you once
1110,"Reinvesting to your company is a great way to grow your business but that money you reinvest must be made from the same business.

What say?? elonmusk"
1111,BefittingFacts: .ElonMusk was recommending to follow yoyoel and was supporting him. Now Yoel is crying after Elon released The Twitte…
1112,"ThisIsKyleR elonmusk What truth? Oh, right!
The truth that you're a murderer and are trying to whitewash your ""crying like a little baby on the stand"" image?
You killed two innocent men - that is a stain that you will NEVER be able to cover with whitewash."
1113,"DutchessYork: The Feds or God.. 

Playing God seen articles and complaints about animals dying during neruolink trials 

Most powerful…"
1114,NAFO_LEON DentonMasih 100ANB elonmusk Working on it 🫡
1115,uatu_sees alexbruesewitz elonmusk I assume due to government boot licking. You're either leftist or Democrat.  Don't care which.
1116,CryptoC_NFT InvsbleFriends birddog9000 elonmusk Thanks king! Gotta repay the kindness when you can..GM!
1117,empath_angry elonmusk I disagree in regards of NEW Twitter under Elon.  He and this platform should not be held liable for the previous owner/management errors.  Elon bought this platform to give people their rights back and your plan is to attack the very person that just returned your freedom?
1118,"So yeah gradually the information is coming out elonmusk wants to put computer chips in our damn heads and BillGates is buying up farmland and pushing for digital IDs Warren Buffet wont give up 2% profits for a humane leave program for essential railroad worker, psychos yall..."
1119,"ScottBeck68 WholeMarsBlog RealDanODowd elonmusk Dan keeps waking up in the night in a cold sweat. Wraked with guilt, he writes that letter. He reads it over. The mouse hovering over SEND. his finger trembles . Then he mutters ""Nah."" Hits Discard, and returns to a sound sleep."
1120,teslaownersSV elonmusk TIME And how about a Nobel Peace Prize the man deserves a metal from the White House
1121,elonmusk Sir give a chance to meet you once
1122,"larryelder elonmusk nytimes Who GAF what Musk says?!? 

I’m no fan of the NYT, but y’all gotta stop worshipping inherited wealth malignant narcissists!"
1123,"ga_haile: 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninterrupt…"
1124,"elonmusk The thing I never understood is that, we were taught that if Earth moves 1cm ahead or behind its axis we'd die of extreme heat or cold. So how is it that Mars is safe to stay on since it's so far from the sun ?"
1125,"elonmusk 

According to DC Drano:  James Baker was FBI General Counsel when Michael Sussman delivered a fabricated, DNC-funded hit piece about Trump to him that led to spying on the President-elect

James Baker was thereafter hired as Deputy General Counsel of Twitter...."
1126,RichardGrenell: Imagine winning a Pulitzer for a fake news story you fell for - and then ignoring the elonmusk revelations that your e…
1127,"HMZZZaZ: Boosters! Seems to be a lull in files, so Assemble! Tag/RT/QT Let's invite elonmusk on our favorite sports show CrainCompany…"
1128,"elonmusk WholeMarsBlog Let alone AD level 5, it’s most unlikely for AD level 4 vehicles equipped with full level sensor(vision,LIDAR, radar) to be fully functional in today’s public roads. the technology (OD, SF and DC) must reach other level of confidence, plus the infrastructure is lagging behind"
1129,"alx Love2blovedbyu2 elonmusk wikileaks Your idea.  Lmao.  Every whiny Republican has been asking for your ""idea"" since the laptop story popped up.  You aren't a unique snowflake here.  Also, pretty sure WIkileaks ain't a fan of Elon as is."
1130,"worldmeetjohn Bren_xoxo_ Rogueknytter ImMeme0 elonmusk FoxNews Two things. Please provide a source of that. 

Second are you a mind reader? Yes or no? The more you avoid the question the worse you look."
1131,PranaySingh3D AndyKindler elonmusk This is illegal. 
1132,TomFitton elonmusk Twitter How does this woman sleep at night lying to the American people! Some people have no conscience and will do anything for money 👿😔😡
1133,AmoneyResists elonmusk I block immediately.
1134,"MJO320 elonmusk Brian also claimed to supersede “PayPal” with his P2P across borders which is why everyone bought into the hype and lies. Would love to hear Elon’s thoughts on this “Bait and Switch” from P2P across borders to delivering tacos on bikes! $HMBL
Shareholders have been duped! $HMBL "
1135,"trevor280 LayahHeilpern elonmusk Oh,sounds like you're hurt bc Elon exposed the government."
1136,"elonmusk  Hey Elon..
Remember the 'Prime Directive' in Star Trek?
We need that in Washington."
1137,"""The more you know, the greater is the realization of the enormity and vastness of what you don’t know.” -- Shaykh Fadhlalla Haeri

shaykhfadhlallahaeri knowledge realization

TheMahiraKhan iamhamzaabbasi aamnaisani hassanchoudary elonmusk"
1138,MattWallace888 What if elonmusk is the deep state?
1139,"ebizarch JJReef69 Food4Tree Sturdy2twit elonmusk RealJamesWoods Wow... he's still going with the lies &amp; idiocies, huh? It's clear that he's too far gone."
1140,"DrEliDavid elonmusk We will use VPN then. Like they do in other non democratic  countries as Russia, China ...."
1141,PalmerTrolls: I sent a fake elonmusk quote to SpaceX 
1142,DudleyD31766412 drsimonegold elonmusk Ending hunger starts with ending dictatorship which starts with ending suppression of free speech!
1143,PrimoRadical elonmusk It's free speech up until the moment you commit a crime or break the law. Obvious common sense.
1144,"ElonMusk TwitterSupport Pl reinstate ImWatson91. Sinead Watson is a moderate, hurt but realistic Detransitioner, a witness to the damage from ""Trans"" nonsense, an honest voice in the Twittersphere. Please?"
1145,"elonmusk Yes so many . . 

Keep Calm "
1146,elonmusk what’s the best and cheapest and most reliable energy source African countries can tap in that will reduce level of poverty significantly?
1147,hey elonmusk can i have a few of your spacex shares?
1148,hey elonmusk can i have a few of your spacex shares?
1149,DonaldJTrumpJr: There are more people on Twitter condemning elonmusk for trying to prioritize free-speech then there are condemning Ch…
1150,CollinRugg elonmusk Translation: give me some money.
1151,elonmusk Sir give a chance to meet you once
1152,greg_price11 elonmusk “Hate” —anything a Demorrhoid disagrees with.
1153,WhoJudgesGrim MostlyPeacefull elonmusk From MSNBC.....about a reliable as a 5 year old reporting stats with finger paints
1154,SanIgnacio02 jeffSolb MilesTaylorUSA elonmusk You hate free speech. It’s ok. You’re a tyrant
1155,Day 23 of asking elonmusk to dm me
1156,This is why my tweets are hardly seen. So much for free speech elonmusk. No different than the main stream media. Not all who have a voice can afford the $8 in this economy. I have a son and a mother I have to take care of. 
1157,"Jack Dorsey |   Suggestion For a Budding Romance:
Hanoi Jane and Ho Chi Minh Beard Aficionado
Jack Dorsey.  Oh those Wackadoodle Commies.
media Hollywood politics business Twitter elonmusk"
1158,KyleMcinnes elonmusk MattWalshBlog libsoftiktok THE BIRD WHICH IS THE BALD EAGLE!!!
1159,Not as interesting as Ye tweets 😾 
1160,"AnnCoulter elonmusk ""May as well go with free speech!"" "
1161,Nanageddon57 davidmweissman elonmusk I think Elon has hidden agendas that we don’t know about considering he’s in everyone’s pocket in the world. Thanks to Tesla and his rockets.
1162,elonmusk Sir give a chance to meet you once
1163,Yeeezyrih elonmusk I don’t want Ye back.
1164,alexbruesewitz elonmusk Hopefully it will lead Don Joe Biden and his counselor  hunter Biden to jeil. They can't keep there lips off the cpp back side.
1165,"TruthFreedomPe1 elonmusk TrungTPhan I hate Google! I hate the fact that my phone system is operated by Google and I have no choice in the matter. To paraphrase President Kennedy, Google should be broken into a thousand pieces and scattered in the wind!"
1166,"elonmusk Twitter Also, I favor the content of the accounts I follow over suggestions, which are very often annoying, low quality, or out of context."
1167,"JacquiHeinrich elonmusk PressSec How many “um’s” were edited out of this statement, bet at least 30. She’s horrible at her job"
1168,MoElleithee elonmusk different from before? most  noticeable thing to me is non-stop sports betting ads...
1169,IwriteOK: elonmusk hey Elon why are those people being held at gunpoint
1170,"its_the_Dr As much as I like the Frontline doctors because they stood against the COVID vaccine...

""Fact checking"" censorship is not the answer.  Giving them a voice on this platform just like everybody else... THAT is the real solution.

elonmusk"
1171,"SassyJacqueline elonmusk What exactly have the republicans done, that has been done on Twitter, that can not be easily found with public information"
1172,"The Feds or God.. 

Playing God seen articles and complaints about animals dying during neruolink trials 

Most powerful CEO HERE FOR BALANCE 

He does Not want an oppressed future elonmusk 
we watching u 
Many Eternals on here "
1173,"My like was gone again this morning elonmusk. Why doesn't Twitter want me to like this tweet? (I've liked it again, probably the 4th time) "
1174,TerryInman91 VictoriRaeW SteveHiltonx elonmusk 10% of what?
1175,"ATMrank: Which node are you? elonmusk is looking for a way to separate signal from noise. The solution is quite obvious, isn't it?"
1176,Hello elonmusk
1177,"ManingTheMiddle Matt_Clough vase_dave MyNameIsTricks CryptoManhatt TeslaMartians davidmweissman elonmusk It’s great that his companies are doing these things. But asking anyone to seriously engage with “returning free speech to humankind” is just beyond hilarious, pathetic and boot licking. He bought twitter, and the only result is that it’s more likely than ever to shut down."
1178,"DailyCaller elonmusk These claims need context. Is it the number of hate speech tweets that went up or the number of hate speech views? And is it total number of views or percentage of views. More people are using Twitter, presumably views of all material is going up."
1179,"TomFitton: elonmusk ""Truth will ultimately prevail where pains is taken to bring it to light."" George Washington"
1180,ResidentContra1 jennelizabethj mtaibbi Twitter elonmusk what
1181,elonmusk Hey Elon.  I agree with Kash. Quit holding back. 
1182,elonmusk Elon tests his pedo link on animals … Elon had to get brain implants so he don’t become pedo like his daddy
1183,"vimgalvao: Hey elonmusk , can you ask Twitter Brazil what is going on? "
1184,elonmusk Sir give a chance to meet you once
1185,SteveHiltonx elonmusk We are governed by criminals
1186,Jacob75719238 DogeAccept fadequeen77 TheNewAnneFrank draganammilic1 PiaPanda96 Lionelclone1 Lucktriple07 KatTonic2 SpadersNFTs MrCurtisHi S3XYDOG3VAD3R PryZmRuleZZ xdianalandx agent_x23 CCuntamed musicphantom69 h_artsNcrafts SpaceCrystalZ YeshuaisSavior JessieR64351512 TeslaDarth gucci369r Manoj87187471 Kawaiistanley1 dogecoin elonmusk MichelleBezak kennethray25 dogedubowwow Twitter boringcompany Tesla neuralink SpaceX MyDogeTip Lol 😆 they are easy to make 🙃🙂
1187,Euan_MacDonald Thank you Musk for getting rid of bots and waking up America. Maybe I'll actually pay that $8. elonmusk
1188,FBIPantyRaid elonmusk GailAlfarATX Keep fighting!
1189,MuricasMullet: elonmusk  does Allison Fauci still work at Twitter?
1190,"WacoYid elonmusk mtaibbi Seriously though, what bullshit charge did they hit her with last time? Does anyone even remember?"
1191,catturd2 elonmusk Excellent way of summing it up!
1192,Glicks23 RhondaBarket muskQu0tes elonmusk Some fathers never even know. Women have children out of wedlock commonly. 80% of marriages are dissolved by women.
1193,elonmusk Is this screenshot high enough resolution? 
1194,ColdWarPatriot elonmusk Absolutely 💯  and right NOW
1195,elonmusk Sir give a chance to meet you once
1196,ThisIsKyleR elonmusk There is nothing about this clown and his 2nd amendment right is related to tech
1197,elonmusk AYE And I Bet You Are Watching All Of Them…
1198,"muskQu0tes elonmusk Agree, I was able to expand my lessons within the classroom to a global perspective with a tap on my keyboard and a reflection on the big screen."
1199,elonmusk karpathy That’s happening due to crypto and the “Covid”/vaccine deaths (inheritance).
1200,KaylaMahal: elonmusk when you’re done exposing our corrupt leaders and the FBI can you put some pressure on the FreeBritney movement?…
1201,MuskUniversity elonmusk Agree
1202,binance All I need is elonmusk ❤️🧸🎄🚀
1203,80skidbrian tropicalhouse4u elonmusk The leftist way is the fail once and then blame someone else the rest of your very unhappy life.
1204,ATMrank: We're ready to include the Twitter coin to our growing list of supported crypto elonmusk for holders to generate passive inc…
1205,elonmusk I so do enjoy the space exploration game elite dangerous maybe one day it can become a reality. 
1206,Caligrl2487 ShoalBear LynnetteJGill LeahRemini elonmusk Kristennetten She did NOT claim that Twitter was run by Scientologist. She wants the hateful tweets (harassment) to stop &amp; called Elon out based on his tweet that it should be brought to the attention of Twitter. Why do you feel the need to lie?
1207,dbuls elonmusk Good point.
1208,MichaelShocka69 obe63060964 Elon_Suxx Jillie_Alexis liberalmommaof4 ThisIsKyleR elonmusk But he did live there? Holding a rifle to protect his town? And he was assaulted by a group a previous felons carrying illegal fire arms?
1209,Samuel_Tkue: elonmusk You also promised 👇🏿but seems nothing is happening..at least to accounts in the Global South. Isn't Twitter supp…
1210,"elonmusk The White House press secretary continues to say that hate tweets are up on Twitter since you took over, who's telling the truth?"
1211,tedcruz No it isn't. Veterans signed up to kill people for the State. It's called irony. elonmusk why don't you ban stupidity? Is it because you ❤️ vaginamusk? bts_bighit is ready to be the tittywimples.
1212,"LayahHeilpern elonmusk Did you guys know universal healthcare is actually extremely red pilled and Biden doesn’t support it, let’s own the libs."
1213,elonmusk Sir give a chance to meet you once
1214,KlondikeNFT elonmusk That is SO effing freaky
1215,"Redman2699 marioschuster AJFletc66410859 bibelounou elonmusk rofl, no argument so all you can do is insult 🤣 Spoken like someone who has plumbed the depth of their ignorance and come up wanting. 

Why not read actual first amendment case law so you can actually learn something? Or is that too hard sweetcheeks?"
1216,elonmusk Not as interesting as Ye tweets
1217,jisifu yaronsamid NorwegianRoad sama elonmusk sparkbeyond Is this what you've heard from someone
1218,"muskQu0tes BarackObama elonmusk Well since Barack Obama has BLM bots and the BLM account has more people than there are in the world, Purge his account"
1219,elonmusk can you look??
1220,"TaraBull808 elizableu  let's all get together with elonmusk do a collab and write the actual story, much better than a twitter space wouldn't you say? "
1221,buckykatt60 VictoriRaeW SteveHiltonx elonmusk Can you be specific? What influence?
1222,codeofvets elonmusk TimRunsHisMouth And now we just wait until he dies of being old.
1223,Vecktooor Twitter PRguitarman elonmusk He’s an OG in Twitter bro. Twitter used to support animated pfps till 2013. Accounts made before 2013 can rock gif pfps as long as they stick to the GIF pfp and don’t change it. Hence his animated nyan cat pfp.
1224,LenaEpstein elonmusk What about the Right’s relationship with Murdoch media. Let’s look at that while we’re at it. seanhannity texting GOP members 1/6.
1225,Lupesanchez90 hoodleratlarge JDO51405862 MDavidRetired CollinRugg elonmusk Is it weird to be a right-winger? Or do you have a better excuse?
1226,elonmusk Sir give a chance to meet you once
1227,"elonmusk Go watch Before Market Opens It's About RBI MONETARY POLICY and Gujarat election news imapct on Stock Market.  
Watch now thanks later"
1228,ProudElephantUS elonmusk Better than others
1229,SteveHiltonx elonmusk Trump had the stormy Daniel's story squashed at fox. Try to be a better loser.
1230,"elonmusk Did it not occur in your mind and commentators that we Americans are in war and being replaced by open borders, killed by drugs,release of prisoners who kills ppl n police, police being defunded n killed, indoctrination and  sexual exploitation of children, accidental Covid ?"
1231,"LindaFoelker SteveHiltonx elonmusk Not evidently. 

Faux do this all the time..."
1232,RubinReport: Also can anyone point to how “hate” has been increased since elonmusk took over? I get tons of wacko (mostly) anonymous l…
1233,Charles40813262 YYDEUT KariLake elonmusk This wasn't a reply to you.
1234,elonmusk Assange yes Snowden no Snowden should be sent to Ukraine to fight
1235,stellasplace1 RubinReport elonmusk I don’t know? Seriously I’m useless with Twitter 😅🤦🏼‍♀️. What am I looking for exactly?
1236,"elonmusk there seems to be som confusion about what your fan and followers should be called.  I'd humbly like to suggest they be called ""The Musk-keteers"""
1237,"ColdWarPatriot: elonmusk Yes. We need an additional poll. If a President actually won the Electoral College vote in 2020 Election, THA…"
1238,elonmusk Hw much will I be paid If I go
1239,"michellmybell1 BidenTour CivilLost odktiger FemmeVoilet cl1ntonserver TomDoubting RealDoctorT 42Gnome _Kel_Varnsen_ Mentor2TheGods kimmsue70 1717mule TreatHunterDog MurphyYuiko JackWhoElse lemmabarkaloo TastyMorsel6 ADirtyRottenDog 429jamesowens SnoJusticeCuz MaxDragonard instinctnaturel MucusMucous Timeforfreespe1 Evry1H8sGrtzLOL theProgEqualist JenCages shrekvivre cow_cousin RepublicanRehab MyChickenDinner VtTbQW9s3xjPOow TwoSides1Truth SomeSis1 pookietooth LadyOfTheOcean1 SnoJusticeBro Aimhighffw UtsingerWesley DigiMalice ADouble777 schmevilagain absurd_dad CosmicIndiffer1 Q_Estrada scary_brock jaybento4 MiaZingg elonmusk Collective majority 
Not about party, appealing to all or nearly all voters."
1240,elonmusk TwitterSafety LOVE ONE ANOTHER
1241,TeslaAIBot elonmusk Yeah sort of like a steampunk retro that's why I collect the pocket watches and rare books I love history and recreating and remembering it
1242,GregMiller062 alexbruesewitz elonmusk It is called an October surprise and is a political tool used by all politicians.
1243,"Jillie_Alexis ThisIsKyleR elonmusk My fb account was deleted for supporting Kyle..
No appeal! Nothing.. just permanently deleted. Over 12 years of pics and memories including wedding photos.. my wife passed a year later from ALS.. lots of memories wiped away..."
1244,BrianSwaib elonmusk Welcome back
1245,Tesla elonmusk Sir give a chance to meet you once
1246,"MuellerSheWrote alexbruesewitz elonmusk Whos the alleger, CNBC? elonmusk 🤣"
1247,"kevintumlinson johngreen elonmusk I follow the full human being John Green, who is an author, a football fan, a vlogger, the founder of a charity coffee club, and many other things besides. This is his personal Twitter account, not his publisher's account or his books' account."
1248,LenaEpstein elonmusk Twitter files this twitter files that. The info isn’t even that deep 💀
1249,william67670367 carsonight kesserven EPavlic elonmusk Tesla mayemusk TeslaOwnersEBay teslaownersSV 28delayslater TeslaNY klwtts Teslarati Kristennetten The plastic “can” be recycled.  Of course it won’t be as it is far cheaper to make new.  The toxic parts that cannot be recycled will remain hundreds of times more toxic than nuclear waste for thousands of years longer.
1250,"ElonMusk ... hello?? thought you NOT into censorship. what gives ? thought you into science -- but it APPEARS you ONLY into FauciScience 

$PFE $JNJ $MRNA $SPX $NDX $DJIA $SPY $QQQ $FB $GOOGL "
1251,"elonmusk I have lost my career because i refuse to be a demacratic sheep.
I want to help you but dont know how.
I agree with you and what you say!
I lost my job because i wouldnt get the vaccine and now i would love to stand and fight the demacratic cowards that are ruining our country!"
1252,its_the_Dr elonmusk Indeed~&amp; 74 percent of it seems to be directed at Elon Musk!
1253,"CatchVanDoos _Lia27 elonmusk Take a joke, dang!"
1254,Tesla will still be No.1 in the industry &amp; Sales.. I'll stick with Tesla / 2025 when I turn 18. I want the roadster if it's available. 
1255,"elonmusk Independent 🤔.
❤️ it"
1256,TomFitton elonmusk nytimes He is disgusting
1257,elonmusk Sir give a chance to meet you once
1258,elonmusk …..crazy
1259,CollinRugg elonmusk That goes DITTO for me!👍
1260,"MajorDog524 Twitter TwitterSupport elonmusk It just goes to show men decide the rules of hate and violence. Evidently, women are quite expendable"
1261,"ProudElephantUS: In your opinion, how well has elonmusk done as the new Twitter CEO?"
1262,elonmusk It's been great. It's only getting better.
1263,"SteveHiltonx elonmusk Because they don't care, they are treasonous bastards"
1264,elonmusk Rescuing animals while restraining people at gunpoint?!
1265,youbejealoushuh Rogueknytter Bren_xoxo_ ImMeme0 elonmusk FoxNews Anyway! Good chat! Have a good life!
1266,COLDEX_STC elonmusk SpaceX NSF blueicehiggins icy_pete US_IceDrilling OSUCEOAS Princeton GeosciencesPU OregonState UMNews Space ships satellites electric semis snl Twitter are you for real or is this like Bezos starting Amazon in his garage
1267,peacefreak_sa tsundoku55 elonmusk THE HARD R?!?!! 😧😧😧
1268,Is_Keith_Smooth InvsbleFriends birddog9000 elonmusk Legend 💪🏽
1269,KimDotcom elonmusk Really exciting evening hearing Elon as well as yourself.  Great questions and super informative. Thank you elonmusk mtaibbi bariweiss NadineGNess
1270,"davidmweissman elonmusk I think because he has agendas remember he’s in everyone’s pocket China, Russia anybody that’s got a Tesla factory that’s why the United States doesn’t trust him. He’s a freelance agent.🤣"
1271,"rahafrodit: MR elonmusk ,  Standing by the ""idiot"" is a con artist, a lier and a true douche.70%of AlinejadMasih followers are fake a…"
1272,neuralink elonmusk Sir give a chance to meet you once
1273,"privatebankass elonmusk lol,simple and elegant"
1274,greg_price11 elonmusk When a woman comes out with an allegation of sexual abuse especially against a conservative it is never old news even if it is 20 - 30 years old. The left are in a mindless hypocritical frenzy to bury this story.
1275,DonaldJTrumpJr: There are more people on Twitter condemning elonmusk for trying to prioritize free-speech then there are condemning Ch…
1276,johnrich elonmusk Go one and let the people go free!
1277,LenaEpstein elonmusk Bullshit. He is working for Putin and suppressing pro-Ukrainian tweets. WE SEE HIM.
1278,"elonmusk Dear Elon.
Please take an in depth look at the financial system. Americans need to know that the Federal Reserve is a private Bank lending money to the government.
It’s not federal and it’s not a reserve anymore because it’s no longer holding metals to back the cash they print."
1279,ArtistKMAC1984 ChrisBenla fabiolouspr casramos777 elonmusk sama Excuse me? A friend of mine got a billion downloads even before he had the idea of developing an app.
1280,"MiddleAgedJoker bbsevilla RocksKickCanYou LauraKronen elonmusk FoxNews No,  I didn't put the whole sentence in there. But i got the meaning he was implying.  The correct meaning.  I am not taking his words, twisting them around to mean something else,  and then claiming that's what was said.  That's a DNC thing,  not a GOP thing."
1281,JudicialWatch TomFitton elonmusk Biden and his administration are the country’s biggest problem right now.  We need help… NOW!
1282,"9 years ago today, the first Dogecoin block was mined elonmusk JustinScerini"
1283,robbystarbuck elonmusk MSM including SocMedia - Use for Entertainment Purposes Only. 🤣😂👎
1284,elonmusk it's so impresiv oprishanje it is so bad
1285,elonmusk Sir give a chance to meet you once
1286,alexbruesewitz elonmusk Lol this take is cringey
1287,LayahHeilpern elonmusk Is your one Tesla purchase going to fix this? 🤣🤣🤣 
1288,johnrich elonmusk I think the Ukraine war is fake excuse to pay our climate tax to the new world order WEF.  We are funding our own destruction
1289,CRights101: Area72ENT GovWhitmer KyraHBolden gretchenwhitmer CivilRights TheJusticeDept GBTPOLICE USAO_WDMI USAO_MIE MIGOP P…
1290,Walcandy1: elonmusk YOU CAN MAKE IT RIGHT 
1291,"elonmusk Snowden=legend  but it blows my mind that people I talk to still don’t no or believe the government can do what they can do , the stuff he put out there. And when I ask if they no who Snowden is or read anything he put out there they say no . America is still in the dark"
1292,"Thank you, elonmusk !"
1293,"_MickeyKnox cageddino elonmusk WholeMarsBlog Nah, been driving on autopilot for the past 2 years, definitely a far safer driver than most people behind the wheel. Autopilot reacts to situations far faster than any human can. And any lapses in autopilot is on the driver. If you've driven a Tesla then you know it's limits"
1294,elonmusk MuskUniversity The Vril?
1295,Can I work at Tesla or Twitter elonmusk
1296,"elonmusk  im victim of this story 
i was custody of finland Sos-barn village and they did us  all you can even think what someone can hurt little child four years elon i hope you are person who don ingnore us even you are busy. they destroy our childhood and after"
1297,AstuteCFO: Life in prison would be worth it
1298,Ark of space.. hard 
1299,SteveHiltonx elonmusk Cuz it’s nothing
1300,"Charpy73: elonmusk GOP Führer LeaderMcConnell\and the kids of his state Me Lords   
 TAXheaven for the 1% Yall 
  KIDSfirst   
F…"
1301,RichardBarrow elonmusk Tesla Tesla_Asia Will there be free lunch?
1302,"BestLiveAudio tomwarren leahculver magusnn elonmusk Maybe an ability to switch between chat and listeners like this could be a solution? 

"
